20100412	34.329	-107.964	5.00	1.17
20100413	34.225	-106.631	2.88	0.06
20100414	34.218	-106.630	6.70	-0.03
20100414	34.217	-106.639	5.47	0.22
20100415	34.208	-105.844	5.00	1.13
20100419	36.549	-104.824	5.00	2.31
20100421	34.495	-106.094	5.00	1.07
20100423	34.449	-106.639	5.00	0.2
20100426	34.280	-106.815	5.00	0.51
20100427	34.236	-106.759	5.00	0.51
20100427	34.173	-106.980	5.90	0.25
20100427	34.365	-107.183	16.40	0.6
20100428	34.302	-106.673	5.00	0.05
20100501	34.201	-107.108	5.00	0.9
20100501	34.250	-106.975	5.00	0.06
20100502	34.052	-106.976	6.70	0
20100506	36.611	-108.643	5.00	2.22
20100506	34.390	-106.421	5.00	0.59
20100508	34.235	-106.916	3.02	0
20100509	34.022	-106.785	5.00	1.76
20100509	34.020	-106.793	5.00	0.51
20100510	34.388	-106.783	5.00	0.53
20100513	34.173	-106.630	4.71	0.3
20100513	34.216	-106.640	6.21	-0.11
20100517	34.185	-106.861	4.69	0.45
20100521	33.449	-106.207	5.00	1
20100521	34.196	-106.853	5.00	0.52
20100523	34.295	-106.706	4.82	0.08
20100524	34.212	-106.924	5.56	0.41
20100524	34.212	-106.924	5.67	0.28
20100524	33.320	-109.490	5.00	2.82
20100525	33.385	-109.622	5.00	2.47
20100525	33.343	-109.492	5.00	2.22
20100525	33.332	-109.519	5.00	2.4
20100525	33.053	-109.805	5.00	2.25
20100526	34.217	-106.657	4.86	-0.2
20100526	33.336	-109.527	5.00	2.13
20100526	33.215	-109.403	5.00	1.79
20100526	33.329	-109.573	5.00	2.02
20100527	33.440	-109.554	5.00	2.01
20100527	33.261	-109.409	5.00	1.74
20100527	37.181	-104.698	5.00	2.98
20100528	33.165	-109.331	5.00	1.63
20100528	32.915	-109.477	5.00	2.08
20100528	33.265	-109.502	5.00	2.02
20100529	34.022	-107.044	4.30	-0.1
20100529	33.317	-109.500	5.00	2.04
20100602	34.626	-105.630	5.00	1.6
20100603	34.556	-106.881	5.00	0.49
20100603	35.712	-106.956	5.00	1.86
20100604	34.505	-106.907	5.00	0.44
20100606	34.361	-106.730	6.56	0.66
20100606	34.355	-106.738	3.28	0.34
20100606	34.355	-106.782	5.00	0.23
20100606	34.298	-106.811	5.00	0.82
20100607	34.238	-106.926	5.00	0
20100607	34.430	-106.451	5.00	0.57
20100608	34.449	-107.066	5.00	0.58
